individual_id,tattoo,year,quarter,q_index,n_capture_rows,p_min,p_max,p_mean,p_range
2455,Q047,1999,2,7997,1,0.999999999,0.999999999,0.999999999,0
2455,Q047,1999,3,7998,2,1,1,1,0
2455,Q047,1999,4,7999,2,1,1,1,0
2456,Q048,1999,2,7997,1,1.38e-5,1.38e-5,1.38e-5,0
2456,Q048,1999,3,7998,1,3.03e-5,3.03e-5,3.03e-5,0
2456,Q048,2000,2,8001,1,2.4e-4,2.4e-4,2.4e-4,0
2456,Q048,2000,3,8002,1,2.53e-4,2.53e-4,2.53e-4,0
2456,Q048,2000,4,8003,1,2.88e-4,2.88e-4,2.88e-4,0
2456,Q048,2001,2,8005,1,8.49e-4,8.49e-4,8.49e-4,0
2456,Q048,2001,3,8006,1,0.001708985,0.001708985,0.001708985,0
2456,Q048,2001,4,8007,1,0.004067035,0.004067035,0.004067035,0
2457,Q049,1999,2,7997,1,1.64e-7,1.64e-7,1.64e-7,0
2457,Q049,1999,3,7998,1,3.58e-7,3.58e-7,3.58e-7,0
2457,Q049,1999,4,7999,1,8.9e-7,8.9e-7,8.9e-7,0
2457,Q049,2000,1,8000,1,4.65e-6,4.65e-6,4.65e-6,0
2457,Q049,2000,3,8002,1,3.71e-5,3.71e-5,3.71e-5,0
2457,Q049,2001,2,8005,1,2.02e-4,2.02e-4,2.02e-4,0
2457,Q049,2001,3,8006,3,4.01e-4,4.01e-4,4.01e-4,0
2458,Q050,1999,2,7997,1,0.003744648,0.003744648,0.003744648,0
2458,Q050,1999,3,7998,1,0.00818487,0.00818487,0.00818487,0
2459,Q051,1999,2,7997,1,0.003744648,0.003744648,0.003744648,0
2459,Q051,1999,3,7998,1,0.00818487,0.00818487,0.00818487,0
2460,Q052,1999,2,7997,1,1.36e-5,1.36e-5,1.36e-5,0
2460,Q052,1999,3,7998,1,2.97e-5,2.97e-5,2.97e-5,0
2460,Q052,1999,4,7999,1,7.37e-5,7.37e-5,7.37e-5,0
2460,Q052,2000,1,8000,1,3.86e-4,3.86e-4,3.86e-4,0
2460,Q052,2000,2,8001,1,0.002016273,0.002016273,0.002016273,0
2460,Q052,2000,3,8002,1,0.006549651,0.006549651,0.006549651,0
2460,Q052,2001,2,8005,1,0.009545077,0.009545077,0.009545077,0
2460,Q052,2001,3,8006,1,0.013161177,0.013161177,0.013161177,0
2461,Q053,1999,2,7997,1,1.15e-4,1.15e-4,1.15e-4,0
2461,Q053,1999,3,7998,1,2.52e-4,2.52e-4,2.52e-4,0
2461,Q053,1999,4,7999,1,6.26e-4,6.26e-4,6.26e-4,0
2461,Q053,2000,1,8000,1,0.001799109,0.001799109,0.001799109,0
2461,Q053,2000,3,8002,1,0.011909284,0.011909284,0.011909284,0
2462,Q054,1999,2,7997,1,9.21e-4,9.21e-4,9.21e-4,0
2462,Q054,1999,4,7999,1,0.002710643,0.002710643,0.002710643,0
2462,Q054,2000,2,8001,1,0.013663491,0.013663491,0.013663491,0
2463,Q055,1999,2,7997,1,0.015634602,0.015634602,0.015634602,0
2464,Q056,1999,2,7997,1,0.015634602,0.015634602,0.015634602,0
2465,Q057,1999,2,7997,1,0.015634602,0.015634602,0.015634602,0
2466,Q058,1999,2,7997,1,2.11e-4,2.11e-4,2.11e-4,0
2466,Q058,1999,3,7998,1,4.61e-4,4.61e-4,4.61e-4,0
2466,Q058,1999,4,7999,1,0.001145855,0.001145855,0.001145855,0
2466,Q058,2000,1,8000,1,0.00599167,0.00599167,0.00599167,0
2467,Q059,1999,2,7997,1,0.343232578,0.343232578,0.343232578,0
2467,Q059,1999,3,7998,2,0.750221147,0.750221147,0.750221147,0
2467,Q059,1999,4,7999,3,0.994066472,0.994066472,0.994066472,0
2467,Q059,2000,1,8000,1,0.998291724,0.998291724,0.998291724,0
2467,Q059,2000,2,8001,1,0.999420173,0.999420173,0.999420173,0
2467,Q059,2000,3,8002,2,0.999580374,0.999580374,0.999580374,0
2467,Q059,2001,3,8006,2,0.999610076,0.999610076,0.999610076,0
2468,Q060,1999,3,7998,2,3.6e-6,3.6e-6,3.6e-6,0
2468,Q060,1999,4,7999,1,1.55e-5,1.55e-5,1.55e-5,0
2468,Q060,2001,2,8005,1,4.7e-4,4.7e-4,4.7e-4,0
2468,Q060,2002,3,8010,2,0.001808582,0.001808582,0.001808582,0
2468,Q060,2004,4,8019,1,0.041987485,0.041987485,0.041987485,0
2469,Q061,1999,3,7998,1,0.003784661,0.003784661,0.003784661,0
2469,Q061,2000,1,8000,1,0.011522642,0.011522642,0.011522642,0
2470,Q062,1999,3,7998,1,0.034630469,0.034630469,0.034630469,0
2471,Q063,1999,3,7998,1,0.015634602,0.015634602,0.015634602,0
2472,Q064,1999,3,7998,2,2.12e-4,2.12e-4,2.12e-4,0
2472,Q064,1999,4,7999,1,9.13e-4,9.13e-4,9.13e-4,0
2472,Q064,2000,1,8000,1,0.00587498,0.00587498,0.00587498,0
2472,Q064,2000,3,8002,1,0.04865064,0.04865064,0.04865064,0
2472,Q064,2000,4,8003,1,0.094749663,0.094749663,0.094749663,0
2473,Q065,1999,3,7998,2,5.74e-6,5.74e-6,5.74e-6,0
2473,Q065,2000,3,8002,1,1.19e-4,1.19e-4,1.19e-4,0
2473,Q065,2000,4,8003,1,1.87e-4,1.87e-4,1.87e-4,0
2473,Q065,2001,2,8005,1,0.001270122,0.001270122,0.001270122,0
2473,Q065,2001,3,8006,1,0.002004652,0.002004652,0.002004652,0
2473,Q065,2002,3,8010,1,0.016240061,0.016240061,0.016240061,0
2473,Q065,2007,3,8030,1,0.292047976,0.292047976,0.292047976,0
2474,Q066,1999,3,7998,2,0.005763536,0.005763536,0.005763536,0
2474,Q066,2000,3,8002,1,0.119550694,0.119550694,0.119550694,0
2474,Q066,2001,2,8005,1,0.262106933,0.262106933,0.262106933,0
2474,Q066,2001,3,8006,1,0.270895337,0.270895337,0.270895337,0
2474,Q066,2003,2,8013,1,0.286078102,0.286078102,0.286078102,0
2474,Q066,2005,2,8021,1,0.289530598,0.289530598,0.289530598,0
2474,Q066,2007,2,8029,1,0.303888668,0.303888668,0.303888668,0
2474,Q066,2007,4,8031,1,0.375474703,0.375474703,0.375474703,0
2474,Q066,2008,1,8032,1,1,1,1,0
2475,Q067,1999,3,7998,2,9.37e-5,9.37e-5,9.37e-5,0
2475,Q067,1999,4,7999,1,4.03e-4,4.03e-4,4.03e-4,0
2475,Q067,2000,1,8000,1,0.002595761,0.002595761,0.002595761,0
2475,Q067,2000,3,8002,3,0.021495462,0.021495462,0.021495462,0
2475,Q067,2000,4,8003,1,0.040616289,0.040616289,0.040616289,0
2475,Q067,2001,1,8004,1,0.177924579,0.177924579,0.177924579,0
2475,Q067,2001,2,8005,1,0.897666133,0.897666133,0.897666133,0
2475,Q067,2001,3,8006,2,1,1,1,0
2476,Q068,1999,3,7998,1,0.015634602,0.015634602,0.015634602,0
2477,Q069,1999,3,7998,2,0.004156316,0.004156316,0.004156316,0
2477,Q069,1999,4,7999,1,0.017901237,0.017901237,0.017901237,0
2477,Q069,2000,1,8000,1,0.11518488,0.11518488,0.11518488,0
2477,Q069,2000,3,8002,1,0.953844577,0.953844577,0.953844577,0
2477,Q069,2000,4,8003,2,1,1,1,0
2478,Q070,1999,3,7998,2,2.13e-4,2.13e-4,2.13e-4,0
2478,Q070,1999,4,7999,1,9.16e-4,9.16e-4,9.16e-4,0
2478,Q070,2000,1,8000,1,0.005890842,0.005890842,0.005890842,0
2478,Q070,2000,3,8002,1,0.048781994,0.048781994,0.048781994,0
2478,Q070,2001,1,8004,1,0.172424092,0.172424092,0.172424092,0
2478,Q070,2001,3,8006,2,0.841759454,0.841759454,0.841759454,0
2478,Q070,2001,4,8007,1,0.999999926,0.999999926,0.999999926,0
2479,Q071,1999,3,7998,1,0.015634602,0.015634602,0.015634602,0
2480,Q072,1999,3,7998,2,5.26e-9,5.26e-9,5.26e-9,0
2480,Q072,1999,4,7999,1,2.27e-8,2.27e-8,2.27e-8,0
2480,Q072,2000,3,8002,2,3.94e-7,3.94e-7,3.94e-7,0
2480,Q072,2000,4,8003,1,1.54e-6,1.54e-6,1.54e-6,0
2480,Q072,2001,2,8005,1,1.98e-5,1.98e-5,1.98e-5,0
2480,Q072,2002,3,8010,1,1.74e-4,1.74e-4,1.74e-4,0
2480,Q072,2003,2,8013,1,5.79e-4,5.79e-4,5.79e-4,0
2480,Q072,2003,3,8014,1,0.001076496,0.001076496,0.001076496,0
2480,Q072,2005,2,8021,1,0.017014032,0.017014032,0.017014032,0
2480,Q072,2005,3,8022,1,0.025582959,0.025582959,0.025582959,0
2480,Q072,2006,2,8025,1,0.148417445,0.148417445,0.148417445,0
2481,Q073,1999,3,7998,2,8.85e-4,8.85e-4,8.85e-4,0
2481,Q073,2000,1,8000,1,0.008645783,0.008645783,0.008645783,0
2482,Q074,1999,3,7998,2,0.911101437,0.911101437,0.911101437,0
2482,Q074,1999,4,7999,1,0.918958937,0.918958937,0.918958937,0
2482,Q074,2000,1,8000,1,0.974572658,0.974572658,0.974572658,0
2482,Q074,2000,3,8002,2,0.999055953,0.999055953,0.999055953,0
2482,Q074,2000,4,8003,1,0.999350977,0.999350977,0.999350977,0
2482,Q074,2001,2,8005,1,0.999591437,0.999591437,0.999591437,0
2482,Q074,2001,3,8006,1,0.999610243,0.999610243,0.999610243,0
2482,Q074,2002,3,8010,2,0.999974715,0.999974715,0.999974715,0
2482,Q074,2003,2,8013,1,0.999987742,0.999987742,0.999987742,0
2482,Q074,2003,3,8014,2,0.999988561,0.999988561,0.999988561,0
2482,Q074,2003,4,8015,1,0.999988586,0.999988586,0.999988586,0
2482,Q074,2004,3,8018,1,0.999988617,0.999988617,0.999988617,0
2482,Q074,2005,2,8021,1,0.999988737,0.999988737,0.999988737,0
2482,Q074,2005,3,8022,1,0.999988885,0.999988885,0.999988885,0
2482,Q074,2005,4,8023,1,0.99998929,0.99998929,0.99998929,0
2482,Q074,2006,3,8026,1,0.999999259,0.999999259,0.999999259,0
2482,Q074,2007,2,8029,1,0.999999998,0.999999998,0.999999998,0
2482,Q074,2007,3,8030,1,0.999999999,0.999999999,0.999999999,0
2482,Q074,2008,2,8033,1,0.999999999,0.999999999,0.999999999,0
2483,Q075,1999,3,7998,2,9.14e-4,9.14e-4,9.14e-4,0
2483,Q075,2000,3,8002,1,0.018969033,0.018969033,0.018969033,0
2484,Q076,1999,3,7998,1,0.015634602,0.015634602,0.015634602,0
2485,Q077,1999,3,7998,2,4.17e-5,4.17e-5,4.17e-5,0
2485,Q077,2000,1,8000,1,4.08e-4,4.08e-4,4.08e-4,0
2485,Q077,2000,3,8002,1,0.002372544,0.002372544,0.002372544,0
2485,Q077,2001,3,8006,1,0.015187881,0.015187881,0.015187881,0
2485,Q077,2002,3,8010,1,0.069754273,0.069754273,0.069754273,0
2485,Q077,2003,3,8014,1,0.294286518,0.294286518,0.294286518,0
2485,Q077,2004,2,8017,1,0.999999997,0.999999997,0.999999997,0
2486,Q078,1999,3,7998,1,0.001051295,0.001051295,0.001051295,0
2486,Q078,2000,1,8000,1,0.003200735,0.003200735,0.003200735,0
2486,Q078,2000,2,8001,1,0.006300251,0.006300251,0.006300251,0
2486,Q078,2000,3,8002,1,0.006740276,0.006740276,0.006740276,0
2486,Q078,2000,4,8003,1,0.007945859,0.007945859,0.007945859,0
2486,Q078,2001,2,8005,1,0.027187492,0.027187492,0.027187492,0
2486,Q078,2001,3,8006,1,0.056656157,0.056656157,0.056656157,0
2486,Q078,2002,3,8010,1,0.627767711,0.627767711,0.627767711,0
2486,Q078,2002,4,8011,1,0.645788865,0.645788865,0.645788865,0
2487,Q079,1999,3,7998,2,0.055079599,0.055079599,0.055079599,0
2487,Q079,2000,2,8001,1,0.904685197,0.904685197,0.904685197,0
2487,Q079,2000,3,8002,1,0.956753937,0.956753937,0.956753937,0
2487,Q079,2000,4,8003,1,0.964039104,0.964039104,0.964039104,0
2487,Q079,2001,2,8005,1,0.969976914,0.969976914,0.969976914,0
2488,Q080,1999,3,7998,2,4.67e-4,4.67e-4,4.67e-4,0
2488,Q080,1999,4,7999,1,0.002012183,0.002012183,0.002012183,0
2488,Q080,2000,1,8000,1,0.006853795,0.006853795,0.006853795,0
2489,Q081,1999,3,7998,3,4.93e-25,4.93e-25,4.93e-25,0
2489,Q081,1999,4,7999,1,7.48e-24,7.48e-24,7.48e-24,0
2489,Q081,2000,1,8000,1,5.69e-23,5.69e-23,5.69e-23,0
2489,Q081,2000,2,8001,1,3.15e-22,3.15e-22,3.15e-22,0
2489,Q081,2000,3,8002,1,1.03e-21,1.03e-21,1.03e-21,0
2489,Q081,2001,3,8006,2,1.3e-20,1.3e-20,1.3e-20,0
2489,Q081,2002,2,8009,1,1.81e-19,1.81e-19,1.81e-19,0
2489,Q081,2002,3,8010,1,3.92e-19,3.92e-19,3.92e-19,0
2489,Q081,2002,4,8011,1,9.68e-19,9.68e-19,9.68e-19,0
2489,Q081,2003,4,8015,1,1.73e-17,1.73e-17,1.73e-17,0
2489,Q081,2004,3,8018,1,7.38e-17,7.38e-17,7.38e-17,0
2489,Q081,2005,2,8021,1,2.92e-16,2.92e-16,2.92e-16,0
2489,Q081,2005,3,8022,2,5.63e-16,5.63e-16,5.63e-16,0
2489,Q081,2006,3,8026,1,2.2e-14,2.2e-14,2.2e-14,0
2489,Q081,2006,4,8027,1,1.03e-13,1.03e-13,1.03e-13,0
2489,Q081,2007,4,8031,1,1.59e-11,1.59e-11,1.59e-11,0
2489,Q081,2008,3,8034,1,3.56e-10,3.56e-10,3.56e-10,0
2489,Q081,2009,2,8037,1,7.89e-9,7.89e-9,7.89e-9,0
2489,Q081,2009,3,8038,1,6.43e-8,6.43e-8,6.43e-8,0
2489,Q081,2009,4,8039,2,1.02e-6,1.02e-6,1.02e-6,0
2489,Q081,2010,3,8042,1,0.003914273,0.003914273,0.003914273,0
2490,Q082,1999,3,7998,2,0.002148999,0.002148999,0.002148999,0
2490,Q082,1999,4,7999,1,0.009255731,0.009255731,0.009255731,0
2490,Q082,2000,1,8000,1,0.011824408,0.011824408,0.011824408,0
2490,Q082,2000,2,8001,1,0.025258139,0.025258139,0.025258139,0
2491,Q083,1999,3,7998,3,0.087265594,0.087265594,0.087265594,0
2491,Q083,1999,4,7999,1,0.150452361,0.150452361,0.150452361,0
2491,Q083,2000,1,8000,2,0.173290761,0.173290761,0.173290761,0
2491,Q083,2000,2,8001,1,0.174626262,0.174626262,0.174626262,0
2491,Q083,2000,3,8002,2,0.178338919,0.178338919,0.178338919,0
2491,Q083,2001,3,8006,1,0.191818255,0.191818255,0.191818255,0
2492,Q084,1999,3,7998,2,0.102394681,0.102394681,0.102394681,0
2492,Q084,2000,1,8000,1,1,1,1,0
2492,Q084,2000,2,8001,1,1,1,1,0
2492,Q084,2000,3,8002,1,1,1,1,0
2492,Q084,2000,4,8003,1,1,1,1,0
2492,Q084,2001,2,8005,1,1,1,1,0
2492,Q084,2001,3,8006,1,1,1,1,0
2492,Q084,2002,2,8009,1,1,1,1,0
2492,Q084,2002,3,8010,1,1,1,1,0
2493,Q085,1999,3,7998,2,0.224717156,0.224717156,0.224717156,0
2493,Q085,1999,4,7999,3,0.553747274,0.553747274,0.553747274,0
2493,Q085,2000,1,8000,1,0.559448575,0.559448575,0.559448575,0
2493,Q085,2000,3,8002,2,0.581209911,0.581209911,0.581209911,0
2493,Q085,2000,4,8003,1,0.586344786,0.586344786,0.586344786,0
2493,Q085,2001,3,8006,1,0.592024944,0.592024944,0.592024944,0
2494,Q086,1999,3,7998,1,1.32e-5,1.32e-5,1.32e-5,0
2494,Q086,1999,4,7999,1,2.35e-5,2.35e-5,2.35e-5,0
2494,Q086,2000,1,8000,1,9.58e-5,9.58e-5,9.58e-5,0
2494,Q086,2000,2,8001,1,4.74e-4,4.74e-4,4.74e-4,0
2494,Q086,2000,3,8002,1,0.001525505,0.001525505,0.001525505,0
2494,Q086,2001,1,8004,1,0.0019190259999999999,0.0019190259999999999,0.0019190259999999999,0
2494,Q086,2001,2,8005,2,0.003210622,0.003210622,0.003210622,0
2495,Q087,1999,3,7998,2,8.48e-7,8.48e-7,8.48e-7,0
2495,Q087,1999,4,7999,1,3.65e-6,3.65e-6,3.65e-6,0
2495,Q087,2000,1,8000,2,2.35e-5,2.35e-5,2.35e-5,0
2495,Q087,2000,3,8002,2,7.57e-4,7.57e-4,7.57e-4,0
2495,Q087,2005,3,8022,1,0.097900198,0.097900198,0.097900198,0
2496,Q088,1999,3,7998,1,0.071321449,0.071321449,0.071321449,0
2496,Q088,2000,1,8000,1,0.217142688,0.217142688,0.217142688,0
2496,Q088,2000,3,8002,1,1,1,1,0
2496,Q088,2000,4,8003,1,1,1,1,0
2497,Q089,1999,3,7998,1,0.015634602,0.015634602,0.015634602,0
2498,Q090,1999,3,7998,1,2.59e-4,2.59e-4,2.59e-4,0
2498,Q090,2000,1,8000,1,7.89e-4,7.89e-4,7.89e-4,0
2498,Q090,2002,3,8010,1,0.012252035,0.012252035,0.012252035,0
2498,Q090,2003,2,8013,1,0.025982424,0.025982424,0.025982424,0
2499,Q091,1999,3,7998,1,0.015634602,0.015634602,0.015634602,0
2500,Q092,1999,3,7998,1,0.015634602,0.015634602,0.015634602,0
2501,Q093,1999,3,7998,1,6.85e-7,6.85e-7,6.85e-7,0
2501,Q093,1999,4,7999,1,1.21e-6,1.21e-6,1.21e-6,0
2501,Q093,2000,1,8000,1,4.95e-6,4.95e-6,4.95e-6,0
2501,Q093,2000,3,8002,2,3.72e-5,3.72e-5,3.72e-5,0
2501,Q093,2000,4,8003,1,1.86e-4,1.86e-4,1.86e-4,0
2501,Q093,2001,2,8005,1,0.002563959,0.002563959,0.002563959,0
2501,Q093,2001,3,8006,1,0.006205546,0.006205546,0.006205546,0
2502,Q094,1999,3,7998,1,1.65e-10,1.65e-10,1.65e-10,0
2502,Q094,1999,4,7999,1,2.93e-10,2.93e-10,2.93e-10,0
2502,Q094,2000,1,8000,1,1.2e-9,1.2e-9,1.2e-9,0
2502,Q094,2001,1,8004,1,1.42e-8,1.42e-8,1.42e-8,0
2502,Q094,2001,2,8005,1,3.14e-8,3.14e-8,3.14e-8,0
2502,Q094,2001,3,8006,2,7.93e-8,7.93e-8,7.93e-8,0
2502,Q094,2002,1,8008,1,1.78e-6,1.78e-6,1.78e-6,0
2502,Q094,2002,3,8010,1,1.16e-5,1.16e-5,1.16e-5,0
2502,Q094,2003,2,8013,1,6.6e-5,6.6e-5,6.6e-5,0
2502,Q094,2003,3,8014,1,1.33161e-4,1.33161e-4,1.33161e-4,0
2502,Q094,2005,3,8022,1,0.002550763,0.002550763,0.002550763,0
2502,Q094,2005,4,8023,1,0.003287811,0.003287811,0.003287811,0
2502,Q094,2007,2,8029,1,0.038610766,0.038610766,0.038610766,0
2502,Q094,2008,3,8034,1,0.734998974,0.734998974,0.734998974,0
2503,Q095,1999,3,7998,1,0.003458119,0.003458119,0.003458119,0
2503,Q095,1999,4,7999,1,0.006125385,0.006125385,0.006125385,0
2503,Q095,2000,1,8000,1,0.025003729,0.025003729,0.025003729,0
2503,Q095,2000,3,8002,1,0.187749542,0.187749542,0.187749542,0
2504,Q096,1999,3,7998,1,0.018301182,0.018301182,0.018301182,0
2504,Q096,2000,2,8001,1,0.084142472,0.084142472,0.084142472,0
2504,Q096,2002,2,8009,1,0.115786102,0.115786102,0.115786102,0
2505,Q097,1999,4,7999,1,0.003823521,0.003823521,0.003823521,0
2505,Q097,2000,2,8001,1,0.014764146,0.014764146,0.014764146,0
2506,Q098,1999,4,7999,1,5.21e-5,5.21e-5,5.21e-5,0
2506,Q098,2000,1,8000,1,1.19e-4,1.19e-4,1.19e-4,0
2506,Q098,2000,2,8001,1,4.7e-4,4.7e-4,4.7e-4,0
2506,Q098,2000,3,8002,1,0.001446781,0.001446781,0.001446781,0
2506,Q098,2001,2,8005,1,0.014079348,0.014079348,0.014079348,0
2507,R002,1978,1,7912,1,0.004145815,0.004145815,0.004145815,0
2507,R002,1979,3,7918,1,0.034264906,0.034264906,0.034264906,0
2508,R003,1978,2,7913,1,0.00118246,0.00118246,0.00118246,0
2508,R003,1979,1,7916,1,0.004843942,0.004843942,0.004843942,0
2508,R003,1979,3,7918,1,0.010536993,0.010536993,0.010536993,0
2508,R003,1980,3,7922,1,0.028743367,0.028743367,0.028743367,0
2509,R004,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2510,R005,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2511,R006,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2512,R007,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2513,R008,1978,2,7913,1,0.004120765,0.004120765,0.004120765,0
2513,R008,1979,3,7918,1,0.027331822,0.027331822,0.027331822,0
2514,R009,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2515,R010,1978,2,7913,1,6.27e-4,6.27e-4,6.27e-4,0
2515,R010,1979,3,7918,1,0.004157341,0.004157341,0.004157341,0
2515,R010,1980,3,7922,1,0.009241144,0.009241144,0.009241144,0
2515,R010,1982,3,7930,1,0.027028409,0.027028409,0.027028409,0
2516,R011,1978,2,7913,1,0.002261949,0.002261949,0.002261949,0
2516,R011,1979,3,7918,1,0.015002842,0.015002842,0.015002842,0
2516,R011,1981,2,7925,1,0.046780635,0.046780635,0.046780635,0
2517,R012,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2518,R013,1978,2,7913,1,2.81e-10,2.81e-10,2.81e-10,0
2518,R013,1979,2,7917,1,1.58e-9,1.58e-9,1.58e-9,0
2518,R013,1980,3,7922,1,4.39e-9,4.39e-9,4.39e-9,0
2518,R013,1981,4,7927,1,9.06e-9,9.06e-9,9.06e-9,0
2518,R013,1982,1,7928,1,1.32e-8,1.32e-8,1.32e-8,0
2518,R013,1982,3,7930,1,4.58e-8,4.58e-8,4.58e-8,0
2518,R013,1983,1,7932,1,1.34e-7,1.34e-7,1.34e-7,0
2518,R013,1983,2,7933,1,4.31e-7,4.31e-7,4.31e-7,0
2518,R013,1985,3,7942,1,8.17e-6,8.17e-6,8.17e-6,0
2518,R013,1985,4,7943,1,1.02e-5,1.02e-5,1.02e-5,0
2518,R013,1987,3,7950,1,1.19e-4,1.19e-4,1.19e-4,0
2518,R013,1987,4,7951,1,1.52e-4,1.52e-4,1.52e-4,0
2518,R013,1988,2,7953,1,7.13e-4,7.13e-4,7.13e-4,0
2518,R013,1988,4,7955,1,0.001984576,0.001984576,0.001984576,0
2518,R013,1989,2,7957,1,0.009086303,0.009086303,0.009086303,0
2519,R014,1978,2,7913,1,0.001174207,0.001174207,0.001174207,0
2519,R014,1978,4,7915,1,0.003354335,0.003354335,0.003354335,0
2519,R014,1979,2,7917,1,0.00953528,0.00953528,0.00953528,0
2519,R014,1980,2,7921,1,0.027780993,0.027780993,0.027780993,0
2520,R015,1978,2,7913,1,0.002214959,0.002214959,0.002214959,0
2520,R015,1978,3,7914,1,0.004718747,0.004718747,0.004718747,0
2520,R015,1980,3,7922,1,0.041614857,0.041614857,0.041614857,0
2521,R016,1978,2,7913,1,7.05e-5,7.05e-5,7.05e-5,0
2521,R016,1979,3,7918,2,4.68e-4,4.68e-4,4.68e-4,0
2521,R016,1980,1,7920,1,9.34e-4,9.34e-4,9.34e-4,0
2521,R016,1981,3,7926,1,0.004055287,0.004055287,0.004055287,0
2521,R016,1982,3,7930,1,0.011163117,0.011163117,0.011163117,0
2521,R016,1983,2,7933,1,0.030665591,0.030665591,0.030665591,0
2521,R016,1983,3,7934,1,0.041356804,0.041356804,0.041356804,0
2521,R016,1984,1,7936,1,0.120476545,0.120476545,0.120476545,0
2521,R016,1984,2,7937,1,0.370863588,0.370863588,0.370863588,0
2521,R016,1984,3,7938,1,0.999999657,0.999999657,0.999999657,0
2522,R017,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2523,R018,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2524,R019,1978,2,7913,1,0.002246285,0.002246285,0.002246285,0
2524,R019,1983,1,7932,1,0.045630176,0.045630176,0.045630176,0
2525,R020,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2526,R021,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2527,R022,1978,2,7913,1,0.001227457,0.001227457,0.001227457,0
2527,R022,1982,3,7930,1,0.023051731,0.023051731,0.023051731,0
2527,R022,1984,2,7937,1,0.052843012,0.052843012,0.052843012,0
2528,R023,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2529,R025,1978,2,7913,1,0.001214972,0.001214972,0.001214972,0
2529,R025,1979,3,7918,1,0.00805855,0.00805855,0.00805855,0
2529,R025,1980,3,7922,1,0.017912945,0.017912945,0.017912945,0
2529,R025,1981,3,7926,1,0.035583392,0.035583392,0.035583392,0
2530,R026,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2531,R027,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2532,R028,1978,2,7913,1,6.41e-4,6.41e-4,6.41e-4,0
2532,R028,1978,3,7914,1,0.001365169,0.001365169,0.001365169,0
2532,R028,1979,3,7918,1,0.006842052,0.006842052,0.006842052,0
2532,R028,1980,3,7922,1,0.016708532,0.016708532,0.016708532,0
2532,R028,1981,3,7926,1,0.03440065,0.03440065,0.03440065,0
2533,R029,1978,2,7913,1,0.001151941,0.001151941,0.001151941,0
2533,R029,1979,3,7918,1,0.007640486,0.007640486,0.007640486,0
2533,R029,1981,3,7926,1,0.025809135,0.025809135,0.025809135,0
2534,R030,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2535,R031,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2536,R032,1978,2,7913,1,0.002261949,0.002261949,0.002261949,0
2536,R032,1979,3,7918,1,0.015002842,0.015002842,0.015002842,0
2536,R032,1981,2,7925,1,0.046780635,0.046780635,0.046780635,0
2537,R033,1978,2,7913,1,0.004120765,0.004120765,0.004120765,0
2537,R033,1979,3,7918,1,0.027331822,0.027331822,0.027331822,0
2538,R034,1978,2,7913,1,0.004120765,0.004120765,0.004120765,0
2538,R034,1979,3,7918,1,0.027331822,0.027331822,0.027331822,0
2539,R035,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2540,R036,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2541,R037,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2542,R038,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2543,R039,1978,2,7913,1,0.001207401,0.001207401,0.001207401,0
2543,R039,1980,4,7923,1,0.013915069,0.013915069,0.013915069,0
2543,R039,1983,2,7933,1,0.03683266,0.03683266,0.03683266,0
2544,R040,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2545,R041,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2546,R042,1978,2,7913,2,0.002174966,0.002174966,0.002174966,0
2546,R042,1979,3,7918,1,0.025431374,0.025431374,0.025431374,0
2547,R043,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2548,R044,1978,2,7913,1,0.002199169,0.002199169,0.002199169,0
2548,R044,1979,3,7918,2,0.014586440000000001,0.014586440000000001,0.014586440000000001,0
2549,R045,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2550,R046,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2551,R047,1978,2,7913,1,0.00763513,0.00763513,0.00763513,0
2552,R048,1978,2,7913,1,0.001328947,0.001328947,0.001328947,0
2552,R048,1979,3,7918,2,0.008814518,0.008814518,0.008814518,0
2552,R048,1983,3,7934,1,0.083922394,0.083922394,0.083922394,0
2552,R048,1986,2,7945,1,0.278240604,0.278240604,0.278240604,0
2552,R048,1988,4,7955,1,0.999999999,0.999999999,0.999999999,0
