interval_col,tattoo,from_year,to_year,from_primary,to_primary,from_detector_name,to_detector_name,from_x,from_y,to_x,to_y,observed_endpoint_distance_m,has_origin_xy,has_destination_xy
4436,Q028,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
4437,Q028,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
4438,Q028,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
4439,Q028,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
4440,Q028,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
4441,Q029,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4442,Q029,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4443,Q031,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4444,Q031,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4445,Q031,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4446,Q031,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4447,Q031,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4448,Q032,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4449,Q032,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4450,Q032,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4451,Q033,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4452,Q033,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4453,Q033,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4454,Q033,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4455,Q033,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4456,Q033,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
4457,Q033,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
4458,Q036,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4459,Q036,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4460,Q036,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4461,Q036,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4462,Q036,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4463,Q036,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
4464,Q036,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
4465,Q036,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
4466,Q039,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4467,Q039,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4468,Q039,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4469,Q046,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4470,Q046,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4471,Q048,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4472,Q048,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4473,Q049,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4474,Q049,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4475,Q052,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4476,Q052,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4477,Q059,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4478,Q059,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4479,Q060,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4480,Q060,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4481,Q060,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4482,Q060,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4483,Q060,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4484,Q065,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4485,Q065,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4486,Q065,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4487,Q065,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4488,Q065,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4489,Q065,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
4490,Q065,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
4491,Q065,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
4492,Q066,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4493,Q066,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4494,Q066,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4495,Q066,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4496,Q066,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4497,Q066,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
4498,Q066,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
4499,Q066,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
4500,Q066,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
4501,Q067,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4502,Q067,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4503,Q070,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4504,Q070,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4505,Q072,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4506,Q072,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4507,Q072,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4508,Q072,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4509,Q072,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4510,Q072,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
4511,Q072,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
4512,Q074,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4513,Q074,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4514,Q074,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4515,Q074,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4516,Q074,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4517,Q074,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
4518,Q074,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
4519,Q074,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
4520,Q074,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
4521,Q077,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4522,Q077,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4523,Q077,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4524,Q077,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4525,Q077,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4526,Q078,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4527,Q078,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4528,Q078,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4529,Q079,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4530,Q079,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4531,Q081,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4532,Q081,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4533,Q081,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4534,Q081,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4535,Q081,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4536,Q081,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
4537,Q081,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
4538,Q081,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
4539,Q081,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
4540,Q081,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
4541,Q081,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
4542,Q083,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4543,Q083,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4544,Q084,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4545,Q084,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4546,Q084,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4547,Q085,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4548,Q085,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4549,Q086,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4550,Q086,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4551,Q087,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4552,Q087,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4553,Q087,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4554,Q087,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4555,Q087,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4556,Q087,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
4557,Q090,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4558,Q090,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4559,Q090,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4560,Q090,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4561,Q093,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4562,Q093,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4563,Q094,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4564,Q094,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4565,Q094,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4566,Q094,2002,2003,27,28,27,28,381841,201313,380834,201150,1020.1068571478186,TRUE,TRUE
4567,Q094,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
4568,Q094,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
4569,Q094,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
4570,Q094,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
4571,Q094,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
4572,Q096,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4573,Q096,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4574,Q096,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
4575,Q098,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4576,Q098,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4577,R010,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4578,R010,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4579,R010,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4580,R010,1981,1982,6,7,6,7,380563,200499,380931,201164,760.0322361584408,TRUE,TRUE
4581,R013,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4582,R013,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4583,R013,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4584,R013,1981,1982,6,7,6,7,380563,200499,380931,201164,760.0322361584408,TRUE,TRUE
4585,R013,1982,1983,7,8,7,8,380931,201164,380417,201488,607.595260021011,TRUE,TRUE
4586,R013,1983,1984,8,9,8,9,380417,201488,381942,201770,1550.8542807111182,TRUE,TRUE
4587,R013,1984,1985,9,10,9,10,381942,201770,382099,200773,1009.28588615912,TRUE,TRUE
4588,R013,1985,1986,10,11,10,11,382099,200773,380449,201388,1760.8875602945238,TRUE,TRUE
4589,R013,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
4590,R013,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
4591,R013,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
4592,R014,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4593,R014,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4594,R015,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4595,R015,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4596,R016,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4597,R016,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4598,R016,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4599,R016,1981,1982,6,7,6,7,380563,200499,380931,201164,760.0322361584408,TRUE,TRUE
4600,R016,1982,1983,7,8,7,8,380931,201164,380417,201488,607.595260021011,TRUE,TRUE
4601,R016,1983,1984,8,9,8,9,380417,201488,381942,201770,1550.8542807111182,TRUE,TRUE
4602,R019,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4603,R019,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4604,R019,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4605,R019,1981,1982,6,7,6,7,380563,200499,380931,201164,760.0322361584408,TRUE,TRUE
4606,R019,1982,1983,7,8,7,8,380931,201164,380417,201488,607.595260021011,TRUE,TRUE
4607,R022,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4608,R022,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4609,R022,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4610,R022,1981,1982,6,7,6,7,380563,200499,380931,201164,760.0322361584408,TRUE,TRUE
4611,R022,1982,1983,7,8,7,8,380931,201164,380417,201488,607.595260021011,TRUE,TRUE
4612,R022,1983,1984,8,9,8,9,380417,201488,381942,201770,1550.8542807111182,TRUE,TRUE
4613,R025,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4614,R025,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4615,R025,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4616,R028,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4617,R028,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4618,R028,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4619,R029,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4620,R029,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4621,R029,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4622,R032,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4623,R032,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4624,R032,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4625,R039,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4626,R039,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4627,R039,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4628,R039,1981,1982,6,7,6,7,380563,200499,380931,201164,760.0322361584408,TRUE,TRUE
4629,R039,1982,1983,7,8,7,8,380931,201164,380417,201488,607.595260021011,TRUE,TRUE
4630,R048,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4631,R048,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4632,R048,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4633,R048,1981,1982,6,7,6,7,380563,200499,380931,201164,760.0322361584408,TRUE,TRUE
4634,R048,1982,1983,7,8,7,8,380931,201164,380417,201488,607.595260021011,TRUE,TRUE
4635,R048,1983,1984,8,9,8,9,380417,201488,381942,201770,1550.8542807111182,TRUE,TRUE
4636,R048,1984,1985,9,10,9,10,381942,201770,382099,200773,1009.28588615912,TRUE,TRUE
4637,R048,1985,1986,10,11,10,11,382099,200773,380449,201388,1760.8875602945238,TRUE,TRUE
4638,R048,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
4639,R048,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
4640,R048,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
4641,R048,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
4642,R054,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4643,R054,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4644,R063,1978,1979,3,4,3,4,383696,201502,383375,201417,332.06324698767855,TRUE,TRUE
4645,R063,1979,1980,4,5,4,5,383375,201417,383699,201850,540.8003328401343,TRUE,TRUE
4646,R063,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4647,R065,1982,1983,7,8,7,8,380931,201164,380417,201488,607.595260021011,TRUE,TRUE
4648,R065,1983,1984,8,9,8,9,380417,201488,381942,201770,1550.8542807111182,TRUE,TRUE
4649,R065,1984,1985,9,10,9,10,381942,201770,382099,200773,1009.28588615912,TRUE,TRUE
4650,R091,1980,1981,5,6,5,6,383699,201850,380563,200499,3414.6298481680265,TRUE,TRUE
4651,R091,1981,1982,6,7,6,7,380563,200499,380931,201164,760.0322361584408,TRUE,TRUE
4652,R091,1982,1983,7,8,7,8,380931,201164,380417,201488,607.595260021011,TRUE,TRUE
4653,R091,1983,1984,8,9,8,9,380417,201488,381942,201770,1550.8542807111182,TRUE,TRUE
4654,R091,1984,1985,9,10,9,10,381942,201770,382099,200773,1009.28588615912,TRUE,TRUE
4655,S006,1996,1997,21,22,21,22,383675,202710,380707,200454,3728.0772524184636,TRUE,TRUE
4656,S006,1997,1998,22,23,22,23,380707,200454,379814,201477,1357.931515209806,TRUE,TRUE
4657,S006,1998,1999,23,24,23,24,379814,201477,380580,201391,770.8125582785999,TRUE,TRUE
4658,S011,1996,1997,21,22,21,22,383675,202710,380707,200454,3728.0772524184636,TRUE,TRUE
4659,S011,1997,1998,22,23,22,23,380707,200454,379814,201477,1357.931515209806,TRUE,TRUE
4660,S011,1998,1999,23,24,23,24,379814,201477,380580,201391,770.8125582785999,TRUE,TRUE
4661,S011,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4662,S014,1996,1997,21,22,21,22,383675,202710,380707,200454,3728.0772524184636,TRUE,TRUE
4663,S014,1997,1998,22,23,22,23,380707,200454,379814,201477,1357.931515209806,TRUE,TRUE
4664,S014,1998,1999,23,24,23,24,379814,201477,380580,201391,770.8125582785999,TRUE,TRUE
4665,S014,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4666,S016,1996,1997,21,22,21,22,383675,202710,380707,200454,3728.0772524184636,TRUE,TRUE
4667,S016,1997,1998,22,23,22,23,380707,200454,379814,201477,1357.931515209806,TRUE,TRUE
4668,S016,1998,1999,23,24,23,24,379814,201477,380580,201391,770.8125582785999,TRUE,TRUE
4669,S023,1996,1997,21,22,21,22,383675,202710,380707,200454,3728.0772524184636,TRUE,TRUE
4670,S023,1997,1998,22,23,22,23,380707,200454,379814,201477,1357.931515209806,TRUE,TRUE
4671,S023,1998,1999,23,24,23,24,379814,201477,380580,201391,770.8125582785999,TRUE,TRUE
4672,S024,1996,1997,21,22,21,22,383675,202710,380707,200454,3728.0772524184636,TRUE,TRUE
4673,S024,1997,1998,22,23,22,23,380707,200454,379814,201477,1357.931515209806,TRUE,TRUE
4674,S024,1998,1999,23,24,23,24,379814,201477,380580,201391,770.8125582785999,TRUE,TRUE
4675,S024,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
4676,S024,2000,2001,25,26,25,26,381022,201589,381946,201669,927.4567375355036,TRUE,TRUE
4677,S024,2001,2002,26,27,26,27,381946,201669,381841,201313,371.16168983342016,TRUE,TRUE
