tattoo,capture_date,primary_year,trap_season,has_live_capture,has_pm_record,sett,socg,where,comment,sex,age_fc,year_fc,modal_sett,differs_from_modal,culture_tested,culture_positive,culture_samples,ifn_tested,ifn_positive,dpp_tested,dpp_positive,hist_tested,hist_positive,tested_this_season,any_positive_test,Sett_Clean,SG_id,x,y,quarter_idx,previous_q,previous_year,previous_season,previous_sett,previous_SG,previous_x,previous_y,delta_q,distance_m,same_sett,same_SG,movement_type
U033,2001-10-16,2001,4,TRUE,FALSE,HEDGE,HEDGE,SETT,,Male,Cub,2001,HEDGE,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,HEDGE,999,381350,200278,104,103,2001,3,HEDGE,999,381350,200278,1,0,TRUE,TRUE,same sett
U033,2002-08-07,2002,3,TRUE,FALSE,HEDGE,HEDGE,SETT,,Male,Cub,2001,HEDGE,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,HEDGE,999,381350,200278,107,104,2001,4,HEDGE,999,381350,200278,3,0,TRUE,TRUE,same sett
U034,2002-05-28,2002,2,TRUE,FALSE,THISTLEWOODBANK,JUNCTION,SETT,Swelling on back foot.,Female,Cub,2001,OPEN,TRUE,TRUE,FALSE,FAECES | HEAD | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,THISTLEWOODBANK,4,381109,200408,106,103,2001,3,OPEN,4,380812,200417,3,297.1363323459452,FALSE,TRUE,"different sett, same SG"
U034,2002-10-23,2002,4,TRUE,FALSE,ARTHURS,ARTHURS,SETT,,Female,Cub,2001,OPEN,TRUE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ARTHURS,4,380534,200550,108,106,2002,2,THISTLEWOODBANK,4,381109,200408,2,592.2744296354521,FALSE,TRUE,"different sett, same SG"
U034,2003-05-13,2003,2,TRUE,FALSE,OPEN,JUNCTION,SETT,,Female,Cub,2001,OPEN,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,OPEN,4,380812,200417,110,108,2002,4,ARTHURS,4,380534,200550,2,308.1768972522113,FALSE,TRUE,"different sett, same SG"
U034,2003-10-28,2003,4,TRUE,FALSE,JUNCTION,JUNCTION,SETT,,Female,Cub,2001,OPEN,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,112,110,2003,2,OPEN,4,380812,200417,2,32.64965543462902,FALSE,TRUE,"different sett, same SG"
U035,2002-01-08,2002,1,TRUE,FALSE,JUNCTION,JUNCTION,SETT,HEALTH SCREENING,Female,Cub,2001,JUNCTION,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,105,103,2001,3,OPEN,4,380812,200417,2,32.64965543462902,FALSE,TRUE,"different sett, same SG"
U035,2002-05-29,2002,2,TRUE,FALSE,THISTLEWOODBANK,JUNCTION,SETT,,Female,Cub,2001,JUNCTION,TRUE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,THISTLEWOODBANK,4,381109,200408,106,105,2002,1,JUNCTION,4,380841,200432,1,269.0724809414742,FALSE,TRUE,"different sett, same SG"
U035,2002-08-06,2002,3,TRUE,FALSE,THISTLEWOODBANK,JUNCTION,SETT,,Female,Cub,2001,JUNCTION,TRUE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,THISTLEWOODBANK,4,381109,200408,107,106,2002,2,THISTLEWOODBANK,4,381109,200408,1,0,TRUE,TRUE,same sett
U035,2002-10-22,2002,4,TRUE,FALSE,THISTLEWOODBANK,JUNCTION,SETT,,Female,Cub,2001,JUNCTION,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,THISTLEWOODBANK,4,381109,200408,108,107,2002,3,THISTLEWOODBANK,4,381109,200408,1,0,TRUE,TRUE,same sett
U035,2003-05-13,2003,2,TRUE,FALSE,THISTLEWOODBANK,JUNCTION,SETT,Lower left canine broken.,Female,Cub,2001,JUNCTION,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,THISTLEWOODBANK,4,381109,200408,110,108,2002,4,THISTLEWOODBANK,4,381109,200408,2,0,TRUE,TRUE,same sett
U035,2003-10-28,2003,4,TRUE,FALSE,JUNCTION,JUNCTION,SETT,,Female,Cub,2001,JUNCTION,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,112,110,2003,2,THISTLEWOODBANK,4,381109,200408,2,269.0724809414742,FALSE,TRUE,"different sett, same SG"
U035,2004-08-25,2004,3,TRUE,FALSE,JUNCTION,JUNCTION,SETT,Samples req for health screening. Bottom left and top left canine broken.,Female,Cub,2001,JUNCTION,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,115,112,2003,4,JUNCTION,4,380841,200432,3,0,TRUE,TRUE,same sett
U035,2005-07-19,2005,3,TRUE,FALSE,EARTH,JUNCTION,SETT,Bottom left canine broken/missing.,Female,Cub,2001,JUNCTION,TRUE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,EARTH,4,380906,200398,119,115,2004,3,JUNCTION,4,380841,200432,4,73.35529974037323,FALSE,TRUE,"different sett, same SG"
U036,2001-10-16,2001,4,TRUE,FALSE,JUNCTION,JUNCTION,SETT,,Male,Cub,2001,JUNCTION,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,104,103,2001,3,OPEN,4,380812,200417,1,32.64965543462902,FALSE,TRUE,"different sett, same SG"
U036,2002-01-08,2002,1,TRUE,FALSE,OPEN,JUNCTION,SETT,,Male,Cub,2001,JUNCTION,TRUE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,OPEN,4,380812,200417,105,104,2001,4,JUNCTION,4,380841,200432,1,32.64965543462902,FALSE,TRUE,"different sett, same SG"
U036,2002-05-28,2002,2,TRUE,FALSE,JUNCTION,JUNCTION,SETT,,Male,Cub,2001,JUNCTION,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,106,105,2002,1,OPEN,4,380812,200417,1,32.64965543462902,FALSE,TRUE,"different sett, same SG"
U036,2002-08-06,2002,3,TRUE,FALSE,JUNCTION,JUNCTION,SETT,,Male,Cub,2001,JUNCTION,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,107,106,2002,2,JUNCTION,4,380841,200432,1,0,TRUE,TRUE,same sett
U037,2001-10-17,2001,4,TRUE,FALSE,ARTHURS,ARTHURS,SETT,,Male,Cub,2001,ARTHURS,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ARTHURS,4,380534,200550,104,103,2001,3,ARTHURS,4,380534,200550,1,0,TRUE,TRUE,same sett
U038,2002-01-08,2002,1,TRUE,FALSE,ARTHURS,ARTHURS,SETT,,Female,Adult,2001,ARTHURS,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ARTHURS,4,380534,200550,105,103,2001,3,ARTHURS,4,380534,200550,2,0,TRUE,TRUE,same sett
U039,2001-10-16,2001,4,TRUE,FALSE,HEDGE,HEDGE,SETT,,Female,Cub,2001,HEDGE,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,HEDGE,999,381350,200278,104,103,2001,3,HEDGE,999,381350,200278,1,0,TRUE,TRUE,same sett
U039,2002-01-09,2002,1,TRUE,FALSE,HEDGE,HEDGE,SETT,HEALTH SCREENING,Female,Cub,2001,HEDGE,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,HEDGE,999,381350,200278,105,104,2001,4,HEDGE,999,381350,200278,1,0,TRUE,TRUE,same sett
U039,2002-05-28,2002,2,TRUE,FALSE,HEDGE,HEDGE,SETT,,Female,Cub,2001,HEDGE,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,HEDGE,999,381350,200278,106,105,2002,1,HEDGE,999,381350,200278,1,0,TRUE,TRUE,same sett
U039,2002-10-22,2002,4,TRUE,FALSE,HEDGE,HEDGE,SETT,,Female,Cub,2001,HEDGE,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,HEDGE,999,381350,200278,108,106,2002,2,HEDGE,999,381350,200278,2,0,TRUE,TRUE,same sett
U041,2002-02-05,2002,1,TRUE,FALSE,PARKMILL,PARKMILL,SETT,Extra bloods taken for health screening,Female,Cub,2001,PARKMILL,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,PARKMILL,20,383730,200924,105,103,2001,3,PARKMILL,20,383730,200924,2,0,TRUE,TRUE,same sett
U041,2002-09-11,2002,3,TRUE,FALSE,PARKMILL,PARKMILL,SETT,,Female,Cub,2001,PARKMILL,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,PARKMILL,20,383730,200924,107,105,2002,1,PARKMILL,20,383730,200924,2,0,TRUE,TRUE,same sett
U041,2002-11-20,2002,4,TRUE,FALSE,PARKMILL,PARKMILL,SETT,,Female,Cub,2001,PARKMILL,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,PARKMILL,20,383730,200924,108,107,2002,3,PARKMILL,20,383730,200924,1,0,TRUE,TRUE,same sett
U041,2004-07-07,2004,3,TRUE,FALSE,PARKMILL,PARKMILL,SETT,TA2 sample taken by Tim Glover. Additional blood taken.,Female,Cub,2001,PARKMILL,FALSE,TRUE,FALSE,TA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,PARKMILL,20,383730,200924,115,108,2002,4,PARKMILL,20,383730,200924,7,0,TRUE,TRUE,same sett
U041,2005-08-16,2005,3,TRUE,FALSE,PARKMILL,PARKMILL,SETT,,Female,Cub,2001,PARKMILL,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,PARKMILL,20,383730,200924,119,115,2004,3,PARKMILL,20,383730,200924,4,0,TRUE,TRUE,same sett
U043,2002-02-06,2002,1,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,Extra bloods taken for health screening.  Bald patch on rump possibly due to skin irritation.,Female,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,105,103,2001,3,INCHBROOK,999,384013,200739,2,0,TRUE,TRUE,same sett
U043,2002-07-09,2002,3,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,Some blood in mouth and in T.A.,Female,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,107,105,2002,1,INCHBROOK,999,384013,200739,2,0,TRUE,TRUE,same sett
U043,2003-06-03,2003,2,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,Swabs taken from retro-pharangial gland.,Female,Cub,2001,INCHBROOK,FALSE,TRUE,TRUE,BODY | FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,INCHBROOK,999,384013,200739,110,107,2002,3,INCHBROOK,999,384013,200739,3,0,TRUE,TRUE,same sett
U044,2002-02-05,2002,1,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Male,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,105,103,2001,3,INCHBROOK,999,384013,200739,2,0,TRUE,TRUE,same sett
U044,2002-09-10,2002,3,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Male,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,107,105,2002,1,INCHBROOK,999,384013,200739,2,0,TRUE,TRUE,same sett
U044,2003-06-03,2003,2,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Male,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,110,107,2002,3,INCHBROOK,999,384013,200739,3,0,TRUE,TRUE,same sett
U044,2003-09-02,2003,3,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Male,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,111,110,2003,2,INCHBROOK,999,384013,200739,1,0,TRUE,TRUE,same sett
U044,2004-07-06,2004,3,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,Extra blood for health screening,Male,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,115,111,2003,3,INCHBROOK,999,384013,200739,4,0,TRUE,TRUE,same sett
U045,2002-02-05,2002,1,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Female,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,105,103,2001,3,INCHBROOK,999,384013,200739,2,0,TRUE,TRUE,same sett
U045,2002-09-10,2002,3,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Female,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,107,105,2002,1,INCHBROOK,999,384013,200739,2,0,TRUE,TRUE,same sett
U046,2002-02-05,2002,1,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Male,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,FAECES | HEAD | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,105,103,2001,3,INCHBROOK,999,384013,200739,2,0,TRUE,TRUE,same sett
U046,2002-09-10,2002,3,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,Health Screening.,Male,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,107,105,2002,1,INCHBROOK,999,384013,200739,2,0,TRUE,TRUE,same sett
U046,2004-07-07,2004,3,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,Health screening samples taken.,Male,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,INCHBROOK,999,384013,200739,115,107,2002,3,INCHBROOK,999,384013,200739,8,0,TRUE,TRUE,same sett
U047,2002-02-05,2002,1,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Male,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,105,103,2001,3,INCHBROOK,999,384013,200739,2,0,TRUE,TRUE,same sett
U047,2002-09-10,2002,3,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Male,Cub,2001,INCHBROOK,FALSE,TRUE,FALSE,OA | FAECES | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,107,105,2002,1,INCHBROOK,999,384013,200739,2,0,TRUE,TRUE,same sett
U047,2003-06-03,2003,2,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,Swab taken from abscess on side of head.,Male,Cub,2001,INCHBROOK,FALSE,TRUE,TRUE,FAECES | HEAD | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,INCHBROOK,999,384013,200739,110,107,2002,3,INCHBROOK,999,384013,200739,3,0,TRUE,TRUE,same sett
U048,2001-10-03,2001,4,TRUE,FALSE,TOP,TOP,SETT,,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,104,103,2001,3,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
U048,2002-06-18,2002,2,TRUE,FALSE,TOP,TOP,SETT,,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,106,104,2001,4,TOP,12,381795,200962,2,0,TRUE,TRUE,same sett
U048,2002-08-20,2002,3,TRUE,FALSE,TOP,TOP,NA,,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,107,106,2002,2,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
U048,2002-11-05,2002,4,TRUE,FALSE,TOP,TOP,SETT,,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TOP,12,381795,200962,108,107,2002,3,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
U048,2003-01-15,2003,1,TRUE,FALSE,TOP,TOP,SETT,,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,109,108,2002,4,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
U048,2003-05-20,2003,2,TRUE,FALSE,TOP,TOP,SETT,,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,110,109,2003,1,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
U049,2001-10-02,2001,4,TRUE,FALSE,TOP,TOP,SETT,Sera received broken at CSL.,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TOP,12,381795,200962,104,103,2001,3,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
U049,2002-01-23,2002,1,TRUE,FALSE,TOP,TOP,SETT,,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,105,104,2001,4,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
U049,2002-06-18,2002,2,TRUE,FALSE,TOP,TOP,SETT,Health screening,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,106,105,2002,1,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
U049,2002-08-20,2002,3,TRUE,FALSE,TOP,TOP,NA,,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,107,106,2002,2,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
U049,2002-11-05,2002,4,TRUE,FALSE,TOP,TOP,SETT,Hair loss on tail and rump.,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,108,107,2002,3,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
U049,2003-01-15,2003,1,TRUE,FALSE,TOP,TOP,SETT,Skin mange - loss of hair on tail,Male,Cub,2001,TOP,FALSE,TRUE,FALSE,OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,109,108,2002,4,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
U049,2003-05-20,2003,2,TRUE,FALSE,TAXUS,YEW,SETT,,Male,Cub,2001,TOP,TRUE,TRUE,TRUE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TAXUS,11,381737,201220,110,109,2003,1,TOP,12,381795,200962,1,264.43902888945877,FALSE,FALSE,different SG
U049,2003-08-19,2003,3,TRUE,FALSE,TAXUS,YEW,SETT,,Male,Cub,2001,TOP,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TAXUS,11,381737,201220,111,110,2003,2,TAXUS,11,381737,201220,1,0,TRUE,TRUE,same sett
U050,2001-10-03,2001,4,TRUE,FALSE,SEPTICTANK,SEPTICTANK,SETT,Sera received broken at CSL.,Female,Cub,2001,SEPTICTANK,FALSE,TRUE,FALSE,OA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SEPTICTANK,10,381357,201285,104,103,2001,3,SEPTICTANK,10,381357,201285,1,0,TRUE,TRUE,same sett
U050,2002-06-18,2002,2,TRUE,FALSE,SEPTICTANK,SEPTICTANK,SETT,,Female,Cub,2001,SEPTICTANK,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,SEPTICTANK,10,381357,201285,106,104,2001,4,SEPTICTANK,10,381357,201285,2,0,TRUE,TRUE,same sett
U050,2002-08-21,2002,3,TRUE,FALSE,HUNTINGGATE,SEPTICTANK,NA,Health Screening,Female,Cub,2001,SEPTICTANK,TRUE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,HUNTINGGATE,10,381247,201345,107,106,2002,2,SEPTICTANK,10,381357,201285,1,125.29964086141668,FALSE,TRUE,"different sett, same SG"
U050,2002-11-05,2002,4,TRUE,FALSE,SEPTICTANK,SEPTICTANK,SETT,Extra bloods for health screening.,Female,Cub,2001,SEPTICTANK,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,SEPTICTANK,10,381357,201285,108,107,2002,3,HUNTINGGATE,10,381247,201345,1,125.29964086141668,FALSE,TRUE,"different sett, same SG"
U050,2003-06-04,2003,2,TRUE,FALSE,BULLPEN,BREAKHEART,SETT,,Female,Cub,2001,SEPTICTANK,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,BULLPEN,7,381230,201693,110,108,2002,4,SEPTICTANK,10,381357,201285,2,427.3090216693301,FALSE,FALSE,different SG
U050,2003-08-20,2003,3,TRUE,FALSE,OLDPONDDRAIN,SEPTICTANK,SETT,Logger fitted (not transmitter).,Female,Cub,2001,SEPTICTANK,TRUE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,OLDPONDDRAIN,13,381503,201484,111,110,2003,2,BULLPEN,7,381230,201693,1,343.8168116890156,FALSE,FALSE,different SG
U050,2005-08-16,2005,3,TRUE,FALSE,BOXWOOD,BREAKHEART,SETT,,Female,Cub,2001,SEPTICTANK,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,BOXWOOD,7,381241,201774,119,111,2003,3,OLDPONDDRAIN,13,381503,201484,8,390.8247689182455,FALSE,FALSE,different SG
U051,2002-01-22,2002,1,TRUE,FALSE,SEPTICTANK,SEPTICTANK,SETT,,Male,Cub,2001,SEPTICTANK,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,SEPTICTANK,10,381357,201285,105,103,2001,3,SEPTICTANK,10,381357,201285,2,0,TRUE,TRUE,same sett
U051,2002-06-18,2002,2,TRUE,FALSE,SEPTICTANK,SEPTICTANK,SETT,,Male,Cub,2001,SEPTICTANK,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,SEPTICTANK,10,381357,201285,106,105,2002,1,SEPTICTANK,10,381357,201285,1,0,TRUE,TRUE,same sett
U051,2002-11-05,2002,4,TRUE,FALSE,HUNTINGGATE,SEPTICTANK,SETT,,Male,Cub,2001,SEPTICTANK,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,HUNTINGGATE,10,381247,201345,108,106,2002,2,SEPTICTANK,10,381357,201285,2,125.29964086141668,FALSE,TRUE,"different sett, same SG"
U051,2003-05-21,2003,2,TRUE,FALSE,TAXUS,YEW,SETT,,Male,Cub,2001,SEPTICTANK,TRUE,TRUE,FALSE,OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TAXUS,11,381737,201220,110,108,2002,4,HUNTINGGATE,10,381247,201345,2,505.69259436934607,FALSE,FALSE,different SG
U051,2003-08-19,2003,3,TRUE,FALSE,HUNTINGGATE,SEPTICTANK,SETT,,Male,Cub,2001,SEPTICTANK,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,HUNTINGGATE,10,381247,201345,111,110,2003,2,TAXUS,11,381737,201220,1,505.69259436934607,FALSE,FALSE,different SG
U051,2003-11-12,2003,4,TRUE,FALSE,RUSTYTRAP,SEPTICTANK,SETT,,Male,Cub,2001,SEPTICTANK,TRUE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,RUSTYTRAP,10,381281,201324,112,111,2003,3,HUNTINGGATE,10,381247,201345,1,39.96248240537617,FALSE,TRUE,"different sett, same SG"
