tattoo,date,year,quarter,Diagnostic model: fixed prevalence,Diagnostic model: annual prevalence,Diagnostic model: adjusted annual,All tests (fixed),All tests (inferred),Culture only (fixed)
U034,2003-05-13,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.045831120310463505,0.0032878232540305935,0.2598267563363618
U034,2003-10-28,2003,4,0.107280137099415,0.107280137099415,0.0886866371126443,0.06310761523719279,0.010049101312649791,0.2796036654746928
U035,2001-07-24,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,5.455020058122014e-4,2.9121672015215824e-8,0.06931427889440392
U035,2001-09-04,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,5.455020058122014e-4,2.9121672015215824e-8,0.06931427889440392
U035,2002-01-08,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.0010331417885735175,3.822783111023852e-7,0.10860341957530732
U035,2002-05-29,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.002163457493576755,1.6166692097672242e-6,0.12429921950922801
U035,2002-08-06,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.0031003482826308195,5.048297048348812e-6,0.13062193856965515
U035,2002-10-22,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.0036098655212746106,1.4450403013916829e-5,0.13890734486200043
U035,2003-05-13,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.013256635705136096,1.8268909497268096e-4,0.20669399920279086
U035,2003-10-28,2003,4,0.107280137099415,0.107280137099415,0.0886866371126443,0.01967407473571241,6.035928487597585e-4,0.22452966235550817
U035,2004-08-25,2004,3,0.107280137099415,0.107280137099415,0.0744255990744436,0.05050228605217941,0.004554782561150178,0.29887537987361523
U035,2005-07-19,2005,3,0.107280137099415,0.107280137099415,0.0675029596575904,0.10116685303622056,0.02426455798523358,0.36932978338139005
U036,2001-07-25,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.004168406907567524,7.912937139981962e-6,0.09156326998492126
U036,2001-09-04,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.004168406907567524,7.912937139981962e-6,0.09156326998492126
U036,2001-10-16,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.0048343865261746425,3.974033569116188e-5,0.1000423639415947
U036,2002-01-08,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.010236215962412278,3.1470955274088327e-4,0.14824006802223716
U036,2002-05-28,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.025482130996957432,0.0017527844896638918,0.17125475210741428
U036,2002-08-06,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.03811909366441441,0.005750657442914975,0.1805257279320093
U037,2001-07-25,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.033031224395721,0.0013206981648810497,0.11804089667944448
U037,2001-09-04,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.033031224395721,0.0013206981648810497,0.11804089667944448
U037,2001-10-17,2001,4,0.160440064176026,0.160440064176026,0.134892086330935,0.038308569605290624,0.0066328074507102704,0.12897191578612138
U038,2001-07-25,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.022129179705828884,6.194644605210229e-4,0.12000883947433054
U038,2002-01-08,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.03333614726390513,0.002371569211290439,0.18129184803554174
U038,2002-08-07,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.07151139504865557,0.012466581587160588,0.21465889596490648
U039,2001-07-25,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0041808618365310884,7.9799591171697e-6,0.09167363960654003
U039,2001-09-04,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0041808618365310884,7.9799591171697e-6,0.09167363960654003
U039,2001-10-16,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.004848831358961146,4.007693331919916e-5,0.10016295419416976
U039,2002-01-09,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.01026680111052632,3.1737511877425763e-4,0.1484187553956681
U039,2002-05-28,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.025558269948466977,0.0017676304413001937,0.17146118119402973
U039,2002-10-22,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.0421380567500408,0.008375742598416558,0.1917014401251975
U040,2001-08-07,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.43490391999026484,0.07617923136113239,0.6140387717889996
U040,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.43490391999026484,0.07617923136113239,0.6140387717889996
U040,2002-02-05,2002,1,0.930260701583751,0.930260701583751,0.910537147820803,0.8236769232175132,0.9999998588884499,0.9620919589988125
U041,2001-08-07,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0016474266382780214,5.32937631507677e-7,0.08140019663092243
U041,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0016474266382780214,5.32937631507677e-7,0.08140019663092243
U041,2002-02-05,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.003120108240628842,6.995837930913191e-6,0.12753995063107137
U041,2002-07-09,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.008136628970830407,4.4232800206064164e-5,0.15266187951996277
U041,2002-09-11,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.008136628970830407,4.4232800206064164e-5,0.15266187951996277
U041,2002-11-20,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.009675380914288182,2.1629490164913888e-4,0.1623919627311211
U041,2004-07-07,2004,3,0.107280137099415,0.107280137099415,0.0744255990744436,0.07966974479512813,0.00902510667631144,0.33172993926824934
U041,2005-08-16,2005,3,0.107280137099415,0.107280137099415,0.0675029596575904,0.12877795556521682,0.028646369862012314,0.39888286352652574
U042,2001-08-07,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.036510804642142645,0.002492278710216658,0.12919255210958747
U042,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.036510804642142645,0.002492278710216658,0.12919255210958747
U043,2001-08-07,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.08897619679780555,0.0021161185798829127,0.3520511652958888
U043,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.08897619679780555,0.0021161185798829127,0.3520511652958888
U043,2002-02-06,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.16851455378846197,0.027778152174344598,0.551602945691066
U043,2002-07-09,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.43945283131761215,0.17563377930641175,0.6602538421982976
U043,2003-06-03,2003,2,0.993440988071037,0.993440988071037,0.991913070952771,0.9915443932991546,0.9999999966756459,0.977600931422153
U044,2001-08-07,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0015692951051465935,4.946614961699213e-7,0.08072086789855115
U044,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0015692951051465935,4.946614961699213e-7,0.08072086789855115
U044,2002-02-05,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.0029721327042910636,6.493389569953752e-6,0.12647556065936474
U044,2002-07-09,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.007750737859662586,4.105595446097095e-5,0.15138783344405538
U044,2002-09-10,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.007750737859662586,4.105595446097095e-5,0.15138783344405538
U044,2003-06-03,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.02493860031151231,8.67275927435214e-4,0.232155499742576
U044,2003-09-02,2003,3,0.107280137099415,0.107280137099415,0.0886866371126443,0.03293504563232019,0.0018847605914485807,0.24074355704480882
U044,2004-07-06,2004,3,0.107280137099415,0.107280137099415,0.0744255990744436,0.08752492441893352,0.02032527453010014,0.3299818402618979
U045,2001-08-07,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.007370947077551281,3.4026834367401785e-5,0.10062038110421656
U045,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.007370947077551281,3.4026834367401785e-5,0.10062038110421656
U045,2002-02-05,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.0139600466470214,4.4666806106924526e-4,0.15765463683949263
U045,2002-07-10,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.036405057524352163,0.0028241619229631,0.18870834633278175
U045,2002-09-10,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.036405057524352163,0.0028241619229631,0.18870834633278175
U046,2001-08-07,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.021561732340141443,1.0243081809307087e-4,0.09428663576581324
U046,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.021561732340141443,1.0243081809307087e-4,0.09428663576581324
U046,2002-02-05,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.040836379110045284,0.001344602745508415,0.14773075948779016
U046,2002-07-09,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.10649324949817787,0.008501561240546853,0.17682973291682672
U046,2002-09-10,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.10649324949817787,0.008501561240546853,0.17682973291682672
U046,2004-07-07,2004,3,0.577081615828524,0.577081615828524,0.47727048614535,0.6456246283945991,0.43645109873605015,0.3648081262125275
U047,2001-08-08,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.06226906241394481,5.703623018021825e-4,0.3393682681265494
U047,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.06226906241394481,5.703623018021825e-4,0.3393682681265494
U047,2002-02-05,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.11793315117027564,0.007487109165142876,0.531731051693429
U047,2002-07-10,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.3075464760927616,0.04733897598733068,0.6364677212825376
U047,2002-09-10,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.3075464760927616,0.04733897598733068,0.6364677212825376
U047,2003-06-03,2003,2,0.993440988071037,0.993440988071037,0.991913070952771,0.9895546441336293,0.999999996158282,0.9760327401671277
U048,2001-08-21,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.004025089490996793,4.4106236133427465e-06,0.08648176144912632
U048,2001-10-03,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.0043894123269674215,8.548295304502453e-6,0.09369665123833608
U048,2002-06-18,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.0120694415568971,8.789951138325156e-5,0.1523508290343062
U048,2002-08-20,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.015985851818971594,2.091201247805396e-4,0.15945777025489724
U048,2002-11-05,2002,4,0.160440064176026,0.160440064176026,0.127255374267145,0.018115746322623562,5.412450246774776e-4,0.16877083555886718
U048,2003-01-15,2003,1,0.107280137099415,0.107280137099415,0.0886866371126443,0.02789093554695091,0.0017270234963787246,0.2220972461514245
U048,2003-05-20,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.055397772845434706,0.007924678915574425,0.24748071136755265
U049,2001-08-21,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.04757391666686178,1.35193749482663e-4,0.332542803835435
U049,2001-10-02,2001,4,0.160440064176026,0.160440064176026,0.134892086330935,0.05187997353269539,2.620210190696502e-4,0.3602857595715858
U049,2002-01-23,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.07384353127606329,7.471545289401078e-4,0.5179850111338312
U049,2002-06-18,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.13583262944443097,0.0032843779646821595,0.5932873211588355
U049,2002-08-20,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.1872138628809296,0.010337902568769606,0.623621254624714
U049,2002-11-05,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.21515695345726998,0.02966342062546625,0.6633713938935609
U049,2003-01-15,2003,1,0.107280137099415,0.107280137099415,0.0886866371126443,0.4190951235420117,0.18549934197874576,0.8909798319937733
U049,2003-05-20,2003,2,0.930260701583751,0.930260701583751,0.915270251126035,0.9929657601851116,0.9999999974804779,0.9993218487771109
U049,2003-08-19,2003,3,0.883136066814477,0.930260701583751,0.915270251126035,0.9972447498492418,0.9999999999999993,0.9997145657249508
U050,2001-08-21,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0093464155415557,2.064003311568974e-6,0.07693734682461567
U050,2001-10-03,2001,4,0.160440064176026,0.160440064176026,0.134892086330935,0.010192387444509905,4.00027555364006e-6,0.08335597739726362
U050,2002-06-18,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.02140677133593138,2.044133027796122e-5,0.13553688518850765
U050,2002-08-21,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.02712551625737593,4.5557451202972884e-5,0.1418594807553478
U050,2002-11-05,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.030235589656458606,1.1437156552097148e-4,0.15014472521944594
U050,2003-06-04,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.08911909949755821,0.0013457123548673636,0.21793005557019093
U050,2003-08-20,2003,3,0.577081615828524,0.577081615828524,0.524943329981422,0.11906796933076776,0.003225443994989329,0.22611557637061108
U050,2005-08-16,2005,3,0.435996212851397,0.107280137099415,0.0675029596575904,0.1525038177041391,0.0066833583070977,0.3746423089856556
U050,2006-05-24,2006,2,0.275366064612301,0.0944274776524734,0.0578898906929465,0.1695188973695644,0.012206662955309778,0.42282601379762064
U051,2001-08-21,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0015934817850639616,4.96448656942531e-7,0.0821315464461131
U051,2002-01-22,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.002400475035920584,1.9006132309852494e-6,0.12407235918998823
U051,2002-06-18,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.004271030264433038,6.808599599034515e-6,0.1408274878205785
U051,2002-11-05,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.006299181203887351,2.917191996194788e-5,0.15554504164393865
U051,2003-05-21,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.015343434726644884,1.851879141639483e-4,0.22073572487479512
U051,2003-08-19,2003,3,0.107280137099415,0.107280137099415,0.0886866371126443,0.019943452154657527,4.233577232078402e-4,0.22860792511072586
U051,2003-11-12,2003,4,0.107280137099415,0.107280137099415,0.0886866371126443,0.02244395785849717,0.001075726737424745,0.23890919667889737
U051,2004-09-22,2004,3,0.107280137099415,0.107280137099415,0.0744255990744436,0.07346144935087538,0.01678581117418151,0.3182725974226437
U052,2001-08-21,2001,3,0.160440064176026,0.160440064176026,0.134892086330935,0.012534742978184904,8.211657073207458e-5,0.10355189344306073
U052,2002-06-19,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.021768716292646473,2.6878498531452755e-4,0.17546258645572466
U052,2002-08-21,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.02611372944115514,5.018438267224771e-4,0.18312901800588652
U052,2003-01-15,2003,1,0.107280137099415,0.107280137099415,0.0886866371126443,0.038246951917572984,0.002341322603880807,0.24499912812029445
U052,2003-08-19,2003,3,0.107280137099415,0.107280137099415,0.0886866371126443,0.07863097990274932,0.012686389297198014,0.2786091081144927
U053,2001-08-21,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,9.783633518175975e-4,1.2627236349594777e-7,0.07676223805889966
U053,2002-01-22,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.001473839753997226,4.834234545949412e-7,0.11596119134223257
U053,2002-06-19,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.0026223202074803632,1.7317761896315772e-6,0.13162096189693306
U053,2002-08-21,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.0035742673082011333,5.20221817243847e-6,0.1379291672885004
U053,2002-11-05,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.0040919727481104375,1.4710668623520392e-5,0.14619555460465095
U053,2003-05-20,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.013893771437067973,1.848522594865734e-4,0.2138266061035604
U053,2003-09-02,2003,3,0.107280137099415,0.107280137099415,0.0886866371126443,0.01887908555742326,4.445858234300946e-4,0.22199349672626764
U053,2005-06-21,2005,2,0.107280137099415,0.107280137099415,0.0675029596575904,0.07600546011492215,0.008758346932825655,0.364770457380307
U053,2005-08-17,2005,3,0.107280137099415,0.107280137099415,0.0675029596575904,0.08672214704149375,0.013228298241007566,0.37077747362292623
U054,2001-08-21,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,8.636085019361509e-4,1.0884924194388182e-7,0.07418808493928707
U054,2002-01-22,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.0013009691539230812,4.1672045342083555e-7,0.11207253632127605
